Subject	Activity	TimeBodyAcceleration,mean value,X	TimeBodyAcceleration,mean value,Y	TimeBodyAcceleration,mean value,Z	TimeBodyAcceleration,standard deviation value,X	TimeBodyAcceleration,standard deviation value,Y	TimeBodyAcceleration,standard deviation value,Z	TimeGravityAcceleration,mean value,X	TimeGravityAcceleration,mean value,Y	TimeGravityAcceleration,mean value,Z	TimeGravityAcceleration,standard deviation value,X	TimeGravityAcceleration,standard deviation value,Y	TimeGravityAcceleration,standard deviation value,Z	TimeBodyacceleration jerk,mean value,X	TimeBodyacceleration jerk,mean value,Y	TimeBodyacceleration jerk,mean value,Z	TimeBodyacceleration jerk,standard deviation value,X	TimeBodyacceleration jerk,standard deviation value,Y	TimeBodyacceleration jerk,standard deviation value,Z	TimeBodyangular velocity,mean value,X	TimeBodyangular velocity,mean value,Y	TimeBodyangular velocity,mean value,Z	TimeBodyangular velocity,standard deviation value,X	TimeBodyangular velocity,standard deviation value,Y	TimeBodyangular velocity,standard deviation value,Z	TimeBodyangular velocity jerk,mean value,X	TimeBodyangular velocity jerk,mean value,Y	TimeBodyangular velocity jerk,mean value,Z	TimeBodyangular velocity jerk,standard deviation value,X	TimeBodyangular velocity jerk,standard deviation value,Y	TimeBodyangular velocity jerk,standard deviation value,Z	TimeBodyAccelerationMagnitude,mean value	TimeBodyAccelerationMagnitude,standard deviation value	TimeGravityAccelerationMagnitude,mean value	TimeGravityAccelerationMagnitude,standard deviation value	TimeBodyacceleration jerkMagnitude,mean value	TimeBodyacceleration jerkMagnitude,standard deviation value	TimeBodyangular velocityMagnitude,mean value	TimeBodyangular velocityMagnitude,standard deviation value	TimeBodyangular velocity jerkMagnitude,mean value	TimeBodyangular velocity jerkMagnitude,standard deviation value	FrequencyBodyAcceleration,mean value,X	FrequencyBodyAcceleration,mean value,Y	FrequencyBodyAcceleration,mean value,Z	FrequencyBodyAcceleration,standard deviation value,X	FrequencyBodyAcceleration,standard deviation value,Y	FrequencyBodyAcceleration,standard deviation value,Z	FrequencyBodyAcceleration,meanFreq(),X	FrequencyBodyAcceleration,meanFreq(),Y	FrequencyBodyAcceleration,meanFreq(),Z	FrequencyBodyacceleration jerk,mean value,X	FrequencyBodyacceleration jerk,mean value,Y	FrequencyBodyacceleration jerk,mean value,Z	FrequencyBodyacceleration jerk,standard deviation value,X	FrequencyBodyacceleration jerk,standard deviation value,Y	FrequencyBodyacceleration jerk,standard deviation value,Z	FrequencyBodyacceleration jerk,meanFreq(),X	FrequencyBodyacceleration jerk,meanFreq(),Y	FrequencyBodyacceleration jerk,meanFreq(),Z	FrequencyBodyangular velocity,mean value,X	FrequencyBodyangular velocity,mean value,Y	FrequencyBodyangular velocity,mean value,Z	FrequencyBodyangular velocity,standard deviation value,X	FrequencyBodyangular velocity,standard deviation value,Y	FrequencyBodyangular velocity,standard deviation value,Z	FrequencyBodyangular velocity,meanFreq(),X	FrequencyBodyangular velocity,meanFreq(),Y	FrequencyBodyangular velocity,meanFreq(),Z	FrequencyBodyAccelerationMagnitude,mean value	FrequencyBodyAccelerationMagnitude,standard deviation value	FrequencyBodyAccelerationMagnitude,meanFreq()	FrequencyBodyBodyacceleration jerkMagnitude,mean value	FrequencyBodyBodyacceleration jerkMagnitude,standard deviation value	FrequencyBodyBodyacceleration jerkMagnitude,meanFreq()	FrequencyBodyBodyangular velocityMagnitude,mean value	FrequencyBodyBodyangular velocityMagnitude,standard deviation value	FrequencyBodyBodyangular velocityMagnitude,meanFreq()	FrequencyBodyBodyangular velocity jerkMagnitude,mean value	FrequencyBodyBodyangular velocity jerkMagnitude,standard deviation value	FrequencyBodyBodyangular velocity jerkMagnitude,meanFreq()
16	STANDING	0.28349740294871795	-0.016599967293589743	-0.10365772907692307	-0.9890768117948718	-0.9602982676923076	-0.9534689616666666	0.9415877493589744	-0.0578867045	-0.16673746816666665	-0.9853596898717948	-0.9805524357692307	-0.9595628307692307	0.07364389056410256	0.012076795035884614	-0.004763105579102564	-0.9910264974358974	-0.9826219547435897	-0.9880738256410256	-0.029933729416666666	-0.068667733	0.08673427088461538	-0.9734001075641024	-0.9801102773076923	-0.9823570064102564	-0.1001073326025641	-0.042498224141025644	-0.05443352944102564	-0.9871023226923077	-0.9925894411538462	-0.9926985229487179	-0.9699488251282051	-0.9572944944871795	-0.9699488251282051	-0.9572944944871795	-0.9892052317948719	-0.9867615506410257	-0.9725281782051283	-0.9641057684615385	-0.992848576025641	-0.9908094274358975	-0.9894276708974358	-0.9693140152564101	-0.9699995042307693	-0.9891006206410257	-0.9581743101282052	-0.948540267051282	-0.0162371376025641	0.06735694194666667	0.0525158714	-0.991038638974359	-0.982425403974359	-0.9860918915384616	-0.9918471496153847	-0.9842364621794871	-0.9886579602564103	0.26745246205128204	-0.01107570344628205	-0.005277778808974358	-0.9731573516666666	-0.9835942446153846	-0.98363927	-0.9739268850000001	-0.9784024187179486	-0.9835274020512821	-0.11757013956666668	-0.1801889224179487	0.00791532346153846	-0.971082558076923	-0.957173571923077	0.09249213983717948	-0.986502687948718	-0.9859127169230769	0.34467390715384616	-0.9754486321794872	-0.9635747360256409	-0.08359378704871795	-0.99117243	-0.9906728007692308	0.21107813422307692
16	LAYING	0.27422716257142854	-0.016610351056285715	-0.10731049324285714	-0.9736914294285715	-0.9430611502857142	-0.9654902762857142	-0.20678374224285714	-0.019927022571428574	0.8938844685714286	-0.9637619778571428	-0.9660871038571429	-0.967886002	0.07839602685714285	0.01328050543257143	-0.0015410508976428574	-0.9884167238571427	-0.9848672868571429	-0.987644127	-0.016154540685714286	-0.11367506088571429	0.09662103494285713	-0.9770107698571429	-0.9707475139999999	-0.9847814848571429	-0.1022095722	-0.03477353258714286	-0.05767904351428572	-0.9858354594285714	-0.989046576	-0.9944651577142858	-0.9618346348571429	-0.9578959277142858	-0.9618346348571429	-0.9578959277142858	-0.9883496565714286	-0.9878910035714287	-0.9517770995714286	-0.9590200362857142	-0.9908395262857143	-0.9882124254285714	-0.9802131874285714	-0.9636355751428571	-0.9745800691428572	-0.9714090751428571	-0.9370836367142857	-0.9625243727142857	-0.34641362517	-0.1830181401	0.13067919307714287	-0.9885800462857144	-0.9847529271428572	-0.9855449452857142	-0.9892873591428573	-0.9862150129999999	-0.9883489045714284	0.06559671734	-0.018579918857285715	0.06520786008428571	-0.9758924074285714	-0.9760929205714285	-0.9859577879999999	-0.9775095835714286	-0.9681352518571428	-0.9857309958571429	-0.12555159781714287	-0.21550780060000002	0.10023575522442857	-0.9680205212857143	-0.958111895857143	-0.12130234048571428	-0.9875145251428571	-0.9872471599999999	0.35326612796285717	-0.9702496388571429	-0.958975084	-0.1249985524857143	-0.9886952777142857	-0.9880584011428571	0.09098758281300001
17	WALKING	0.27234185524590165	-0.018487540333934425	-0.10979212203278688	-0.31950017295081967	-0.017579788554262295	-0.26582448918032786	0.9281123685245901	-0.17992738270491804	-0.19026594962295085	-0.9809833516393444	-0.9686132026229509	-0.9569032481967213	0.07731885800327869	0.01300985483606557	0.024375333444262296	-0.35549263540983606	-0.09353850339999999	-0.5343033116393442	-0.00922265519180328	-0.08397733437704918	0.0757132656704918	-0.4798135129508197	-0.4549329039344262	-0.3860444354098361	-0.10995923792786885	-0.03792513286229508	-0.05138071667540983	-0.4312961481967213	-0.5602034890163934	-0.5244228873770491	-0.15115148770491804	-0.4618378668852459	-0.15115148770491804	-0.4618378668852459	-0.30109326918032786	-0.2756727862295082	-0.33500983688524594	-0.5224947636065574	-0.5171674406557377	-0.5397084914754098	-0.3609916749180328	-0.06502676221262295	-0.382832802295082	-0.3048062740983607	-0.0556137930852459	-0.26239159491803277	-0.41494095555737703	0.008571380685409836	-0.0933328732232787	-0.4234460945901639	-0.19423272173770492	-0.523427055737705	-0.3438661290163934	-0.047037937767213114	-0.5438729962295081	-0.4368084229508197	-0.40049341595081966	-0.4467318767213114	-0.4077167085245902	-0.49016628655737704	-0.39880921754098364	-0.5048492908196721	-0.43923878770491803	-0.4387686995081967	-0.10258265899016394	-0.07616811720655738	-0.16327072786885247	-0.4293800434426229	-0.565162507704918	0.17434922775409836	-0.3359388918032787	-0.21123186018032786	0.02741032702360656	-0.5186180586885246	-0.615320077704918	0.35156468877049185	-0.5827118596721311	-0.5203854791803278	0.15204422869672132
17	WALKING_UPSTAIRS	0.2526047685833333	-0.022864561430833333	-0.12129044210416667	-0.062952754100625	-0.013172101439583334	-0.23022095423958333	0.8535305658333333	-0.2841537533333333	-0.2981714641666667	-0.9494603722916667	-0.91597346625	-0.9301598435416666	0.07680441704375	0.03083565139375	0.007595338464583337	-0.29266582708333333	-0.34979187322916666	-0.6574308360416666	-0.030425057139583333	-0.054845594137041674	0.056093135814583334	-0.4965627327291667	-0.49304412520833335	-0.23440235071458335	-0.14265539766041666	-0.041449632850833334	-0.02234820865458333	-0.606044344375	-0.6767228477083332	-0.6105862022916667	-0.012806227691666667	-0.10287773038749999	-0.012806227691666667	-0.10287773038749999	-0.35723389791666665	-0.3909124504166666	-0.23519124909166667	-0.44083726012499996	-0.637367490625	-0.68231162875	-0.1397522212625	-0.11751973560000001	-0.39992349456250004	-0.03553811728541667	-0.025278173608333333	-0.2048157105	-0.5292345090625	-0.15669437456875	-0.25832139413416666	-0.36027222583333335	-0.37705192875	-0.6330177079166667	-0.2872190382916667	-0.3651142635833333	-0.6803257708333333	-0.576044001875	-0.4740559983333333	-0.5528229760416666	-0.41622301829166664	-0.5214354152083334	-0.3242737133333333	-0.5244683916875	-0.48115411979166667	-0.2778914704375	-0.23093383148958332	-0.21055159731666664	-0.3491785712916667	-0.15030564329166665	-0.21739317060416666	-0.18440851497916666	-0.36029985312499996	-0.4373831079166666	-0.08901361513333333	-0.504066956875	-0.49644457979166673	-0.10352089033333334	-0.6690087635416666	-0.7241557424999999	0.08655417196041666
17	WALKING_DOWNSTAIRS	0.29391828326086955	-0.016735940434782607	-0.08924327451739131	0.18771976026956522	-0.060789203738478265	-0.2310641566152174	0.9288175780434783	-0.1510770576521739	-0.16096298595652173	-0.9500262421739131	-0.9465766756521738	-0.9010977665217391	0.11825085800652176	-0.011382617820869568	-0.00939838078195652	-0.10343647141304348	-0.304063534173913	-0.5363315706521739	0.0677728390673913	-0.12351719592826087	0.016287874577608698	-0.37043686889130434	-0.45928198956521743	-0.46846298434782613	-0.1077700285	-0.03817023674413044	-0.05825188466413044	-0.5268018252173913	-0.5721447341304348	-0.5427706465217391	0.14895110353608695	0.09140767573260869	0.14895110353608695	0.09140767573260869	-0.2216316941847826	-0.20657668387608694	-0.23264176330760872	-0.3526872810869565	-0.540325787826087	-0.5923194908695653	-0.022623917124565216	-0.13027251456521738	-0.3180818605	0.2589416763021739	-0.08605273586956522	-0.24541354164130436	-0.5145622404347826	-0.15580101382826086	-0.11333318560869567	-0.21509204905434784	-0.35126840434782614	-0.49866845804347826	-0.0718767032673913	-0.2989311449130435	-0.5730437110869565	-0.5085570295652174	-0.5590858458695652	-0.4529390052173913	-0.3164129629673913	-0.4511268693478261	-0.40338038608695653	-0.3931947317478261	-0.46939042804347825	-0.5409495202173913	-0.27949802158043474	-0.0744451681576087	-0.15472679860543478	0.05806805221086957	-0.06188767671304348	-0.055363375298478255	-0.18868039977173912	-0.23653851594782607	-0.04459463723913043	-0.40943875826086956	-0.428868687826087	-0.025892021484782608	-0.57734888	-0.6433992039130435	0.16304528809347826
17	SITTING	0.2773570196875	-0.014156274084375	-0.11362408509375	-0.9944439053125	-0.96185862984375	-0.96572919578125	0.94488374765625	-0.0028146731718749997	-0.1358038816796875	-0.99019661703125	-0.9667201059375	-0.9566106440625	0.075070986171875	0.0056097104915625	-0.0015544841534374998	-0.99434060296875	-0.98863700234375	-0.990529261875	-0.042549159015625	-0.0669245931234375	0.0860053803375	-0.98963832578125	-0.98612868078125	-0.9797052259375	-0.094247696875	-0.0411134199378125	-0.051090324421875	-0.9952559371875	-0.9949818809375	-0.9938412575	-0.97274734640625	-0.96506519109375	-0.97274734640625	-0.96506519109375	-0.99281471515625	-0.9914464992187499	-0.967177744375	-0.97541025484375	-0.996334795	-0.994446755625	-0.9939693815625	-0.96992798921875	-0.97484160453125	-0.99465731359375	-0.959789141875	-0.96292107328125	0.0284866289765625	0.135749049678125	0.1839136303640625	-0.99454262109375	-0.9883274196875	-0.9888280653125	-0.9946131621875	-0.98991581109375	-0.99081824828125	0.2320097579140625	0.0885338998796875	0.099508166859375	-0.98841106765625	-0.98879397953125	-0.98161709828125	-0.99004126046875	-0.984813098125	-0.9809696453125	0.1676849587796875	-0.148799346228125	0.123430240928125	-0.973626755	-0.9653996796875	0.1260096690515625	-0.99142725046875	-0.99031962640625	0.38152125453125	-0.98336929234375	-0.97471085296875	-0.018175938835156252	-0.995204564375	-0.99362452375	0.3586823609625
17	STANDING	0.2779425033333333	-0.017412006416923077	-0.11143214556499999	-0.9911639198717948	-0.9681766637179487	-0.9704626792307692	0.9046785474358975	-0.25748681794871797	-0.20268775701282052	-0.9857513657692308	-0.975810476025641	-0.9691717621794871	0.07408649556410256	0.006578534525641026	-0.004035995941666666	-0.9920940055128205	-0.9866612597435898	-0.9912170273076922	-0.026957693713076925	-0.07706321263717948	0.08805618693589744	-0.981373082948718	-0.9851211646153846	-0.9855383633333334	-0.10128916865384616	-0.0404518753974359	-0.05463313308974359	-0.9892571962820512	-0.9936999085897436	-0.9923270994871795	-0.9776359814102563	-0.9753773098717948	-0.9776359814102563	-0.9753773098717948	-0.9917427535897436	-0.9903632482051282	-0.9781845765384615	-0.9776808374358975	-0.9936729737179487	-0.9923721173076923	-0.9909275338461538	-0.9741705694871795	-0.9802315757692307	-0.9913185283333333	-0.9664273238461538	-0.9669990008974358	-0.032553254582051286	0.04552077367307693	0.10758473366153846	-0.9921292257692307	-0.9862783424358974	-0.9895636330769231	-0.9927753776923077	-0.9882003494871794	-0.9914503776923076	0.2571181962833333	0.07399873194397436	0.0847226210125641	-0.980696264102564	-0.9873340412820512	-0.9859549782051281	-0.9817913180769232	-0.9839465848717948	-0.9867252748717948	-0.13903461266615386	-0.16273671946153845	0.06017968141025641	-0.9809677482051282	-0.9755048406410256	0.1190584075128205	-0.9901627988461539	-0.9894720866666668	0.4268490407974359	-0.9842911315384615	-0.9772634187179486	-0.11563514183333333	-0.9927239393589744	-0.9921773035897437	0.3146178142820513
17	LAYING	0.2697800855774648	-0.016846200672957747	-0.10700627970422534	-0.9729605673239436	-0.9447928752112676	-0.9534767001408452	-0.19913308999999998	0.6587920722535212	0.7226575021126761	-0.9610632223943663	-0.9614666812676056	-0.9571645652112676	0.07790897465633803	0.007068671004084508	-0.00014354254450704224	-0.9814890171830984	-0.9769605428169015	-0.9828130005633802	-0.023475646711323944	-0.09445801925352112	0.11144049030985916	-0.975893061830986	-0.9714843361971832	-0.9762007712676055	-0.10204976395774648	-0.0361961143943662	-0.06049270463380282	-0.9807923721126761	-0.9831355966197184	-0.9882217133802818	-0.9530214111267606	-0.9482579935211268	-0.9530214111267606	-0.9482579935211268	-0.981607627887324	-0.9801267453521126	-0.9607331216901408	-0.9593254987323944	-0.9855424111267606	-0.9820381211267606	-0.9743592801408449	-0.9546481022535211	-0.9654060915492957	-0.9724385253521127	-0.9427916159154929	-0.9501169564788732	-0.1151418265802817	0.05460756087323943	0.08344671706760563	-0.9814720691549296	-0.9772123877464789	-0.9803800591549295	-0.9832132443661972	-0.9783439157746479	-0.9838541588732393	0.1884479765802817	0.027930587972535215	0.026575232749295775	-0.9719492111267606	-0.9736690985915493	-0.976164852112676	-0.9772034983098591	-0.9706278069014085	-0.978357126056338	0.0065679231021126775	0.0154847631971831	0.1319705841671831	-0.9610463263380281	-0.9490425316901409	-0.04946782088169014	-0.9796873187323945	-0.9796572314084506	0.3742736686338028	-0.9690144447887323	-0.9600238391549295	-0.046556739041408446	-0.9827655264788733	-0.9819834376056339	0.24285086232394368
18	WALKING	0.2738877585714286	-0.017802363186607145	-0.10421831546428571	-0.37600552125000003	-0.22700587489285715	-0.4283480610714286	0.9238652487500001	-0.2543170858928571	-0.06093134158928571	-0.9830108826785714	-0.9753116589285715	-0.9724838487499999	0.07675242783928571	0.028274548189285716	0.010685090999999999	-0.3680569139285715	-0.32015876339285715	-0.6333258607142858	-0.03993997160267857	-0.0613727362975	0.09447183946250001	-0.7044397775	-0.4964315396428572	-0.5114172048214286	-0.09664352956428571	-0.043377112587499995	-0.050263156817499995	-0.5781339683928571	-0.6949257894642857	-0.6632595792857143	-0.2879080780357143	-0.46034646535714285	-0.2879080780357143	-0.46034646535714285	-0.3792692621428571	-0.42541866125	-0.5004711478571429	-0.60851009125	-0.6364858969642857	-0.7265917791071429	-0.37147515625	-0.24360627125	-0.48977105125	-0.3780681992857143	-0.26727364464285713	-0.4398615780357143	-0.36210708192857144	0.06393029610892857	0.004883615547160713	-0.4147971544642857	-0.3619085494642857	-0.6011472467857143	-0.37599279535714286	-0.3202641130357143	-0.6643271492857143	-0.34877438	-0.3372932851785714	-0.20633004437321428	-0.6096734344642857	-0.5708981507142857	-0.5381523448214286	-0.7349013901785714	-0.4608906617857143	-0.54840977125	0.018239460110714284	-0.28145954716017857	-0.2355977771125	-0.42438673410714284	-0.5655630569642857	0.13164685313214286	-0.41403775125	-0.4444534860714286	0.08932935894642857	-0.6203313942857143	-0.6689081466071428	0.17563858115	-0.7105963110714286	-0.7694083855357142	0.2699676150482143
18	WALKING_UPSTAIRS	0.26540120189655175	-0.02220606843789138	-0.11265589132758622	-0.38016828672413794	-0.21115512022413793	-0.31437339137931036	0.883330258448276	-0.31661994620689654	-0.10611254918965518	-0.9617388070689654	-0.9420568812068966	-0.9078397239655173	0.08124020285172415	0.02116546917758621	0.009358966286206897	-0.5632021346551724	-0.5679406386206897	-0.7608299112068966	-0.047068391501724136	-0.052613381986206895	0.09067364784310344	-0.593841504137931	-0.5072970031034483	-0.4339222120689655	-0.08999530366586207	-0.05274726108275862	-0.06925362113965518	-0.7606890286206898	-0.8288721712068965	-0.7189517579310345	-0.27914631275862073	-0.37184157	-0.27914631275862073	-0.37184157	-0.601463948275862	-0.5793303203448277	-0.3691086	-0.528058134137931	-0.7816526893103448	-0.8355251279310344	-0.46509726189655176	-0.36345074258620685	-0.5227283770689655	-0.35063984086206895	-0.19055063815517242	-0.26957139046551726	-0.5175968431034483	-0.24944864927241378	-0.4068852861896552	-0.5894105901724138	-0.5796502860344828	-0.736149274137931	-0.5753312524137931	-0.5855314329310345	-0.7847284303448276	-0.4420893770689655	-0.46604311396551723	-0.512443088275862	-0.59232371	-0.6498172665517241	-0.5043640968965517	-0.6007112963793103	-0.4434298368965517	-0.46602243120689657	-0.3042050406275862	-0.5027294129137931	-0.32233306644827586	-0.4365610644827586	-0.4362189334482759	-0.21861552823793104	-0.5744813965517241	-0.5879260770689655	-0.029034255463793103	-0.6540290893103449	-0.5330446360344827	-0.3381257768275862	-0.826193160862069	-0.8609109922413793	0.07725865831603448
18	WALKING_DOWNSTAIRS	0.2884394689090909	-0.016866692022181818	-0.1033908092	-0.3026345650909091	-0.2542140458181818	-0.41861012745454546	0.9322774783636363	-0.22580912545454546	-0.049363673345454544	-0.9604048745454545	-0.9329622181818182	-0.9216617496363637	0.08090440452545454	-0.0007570694490909087	-0.01417699182	-0.3872239323636364	-0.44703387254545457	-0.6512466649090909	-0.057654865565454544	-0.06362143367618182	0.09874716831272727	-0.5024730335090909	-0.617230786	-0.4836582607272727	-0.08365665731818182	-0.05091202588909091	-0.05705918139090909	-0.6767161816363636	-0.7526086221818182	-0.6056554110909091	-0.29353197363636363	-0.22993424703636364	-0.29353197363636363	-0.22993424703636364	-0.46651604399999996	-0.3825173332	-0.38102281472727273	-0.5079954783272728	-0.7016630736363636	-0.7441595189090909	-0.35008679327272724	-0.30904961381818186	-0.505824358	-0.2855358716363636	-0.273798158	-0.4182586498181818	-0.4358415032727273	-0.14009430376	-0.09765885005454546	-0.4127282867272727	-0.46598266636363633	-0.622135895090909	-0.4160505009090909	-0.46454605472727273	-0.6787510803636363	-0.3341937762181818	-0.43020913483636364	-0.3130779621454545	-0.48923227450909096	-0.6415275950909092	-0.44703069945454543	-0.5139470895454545	-0.6077579792727272	-0.5439961105454545	-0.3006706003381818	-0.2352633598181818	-0.21164951577454544	-0.24197353478181818	-0.3442994341818182	-0.0768405979909091	-0.3833987134	-0.38656507236363635	0.005930036066236366	-0.6047354143636364	-0.5338449321454545	-0.1592210759090909	-0.7442360450909091	-0.7634308016545455	0.07176091812727273
18	SITTING	0.2772700187719298	-0.01286912797368421	-0.1119047758245614	-0.9943479885964913	-0.9749281310526315	-0.9775727170175439	0.9098164692982456	0.12988647622807017	0.16187741789473686	-0.9940437714035089	-0.9840354794736842	-0.9783401831578947	0.076622889	0.006945602894912281	0.002787570420582456	-0.9916246621052632	-0.9840027170175438	-0.990153121754386	-0.03330570343859649	-0.06857963411052631	0.0848140511754386	-0.9919569589473685	-0.9867533438596491	-0.9815254954385965	-0.09547232336842106	-0.039712559149122806	-0.05230304047894737	-0.9941701907017544	-0.9942241621052631	-0.9928143250877193	-0.9836741517543859	-0.9815952859649123	-0.9836741517543859	-0.9815952859649123	-0.9898695745614035	-0.9911593505263158	-0.9776349921052632	-0.9813726756140351	-0.9948734398245613	-0.9948689135087719	-0.9931449201754387	-0.9765385303508772	-0.9829964414035087	-0.9949065657894737	-0.9749800685964912	-0.9757221214035088	0.05123632677368421	0.1712898801842105	0.1714594817	-0.9919247098245614	-0.9836423915789474	-0.9886896715789474	-0.9920390607017544	-0.9856947443859649	-0.9901416763157895	0.2347475708245614	0.006871954092982459	0.043743887940350876	-0.9899615003508772	-0.9887027014035088	-0.983027386491228	-0.9925753994736842	-0.9857100878947368	-0.9827972763157894	0.1136749499894737	-0.15037635678421052	0.1032033883	-0.9847814671929824	-0.9822261515789473	0.30458105747368425	-0.9904070759649123	-0.9910442978947368	0.45909084972105263	-0.9865352421052631	-0.9812526328070176	0.04925595184736842	-0.9948081875438596	-0.9949676217543859	0.3296174666666667
18	STANDING	0.27845880589041094	-0.016635351815068495	-0.10845335594520548	-0.9920197627397259	-0.95422343630137	-0.9618739091780822	0.9475732398630137	-0.20420632095890412	-0.048576710657534244	-0.9942700752054794	-0.9813359419178082	-0.976044291369863	0.07535394823287672	0.010469871841712329	-0.0018164048019178082	-0.9894366738356165	-0.9752778368493151	-0.9884552494520548	-0.026587324883561643	-0.07322601279452055	0.08431906756164384	-0.962254249589041	-0.9804171342465754	-0.9728204027397261	-0.09871740246575343	-0.04065734127397261	-0.05323844530136987	-0.9819709658904109	-0.991151973150685	-0.9862590157534246	-0.9726074953424658	-0.972285545479452	-0.9726074953424658	-0.972285545479452	-0.9859652936986302	-0.986015285890411	-0.9630067931506849	-0.9597971180821917	-0.9886859549315068	-0.9885196657534245	-0.9904099193150686	-0.9612391354794521	-0.9757728139726028	-0.9927890684931506	-0.9529119947945206	-0.9572161779452055	0.015669576069452056	-0.04371045392191781	-0.017642153260273977	-0.9895449712328767	-0.9752436895890412	-0.9862656535616439	-0.9902879334246576	-0.9771790321917809	-0.9892758390410958	0.20029593965753426	-0.15743201648219177	0.004089660550684932	-0.9644289264383562	-0.9835611597260274	-0.9742944130136987	-0.9622727116438357	-0.9788018484931508	-0.9748225895890411	-0.2500593009828767	-0.2644984620547945	-0.10045619056027398	-0.9767976460273973	-0.9732648535616438	0.0447928488520548	-0.9849870731506849	-0.9862773567123287	0.3610139700136986	-0.9723525930136986	-0.9591134573972602	-0.21255969080821918	-0.9889606687671233	-0.9884074652054794	0.09854015273972604
18	LAYING	0.27469157692307694	-0.017393768461538464	-0.10769892790769231	-0.9845276492307692	-0.986160920923077	-0.9876586623076922	-0.22060050907692305	0.7197554036923076	0.6054953176923077	-0.9827159875384616	-0.9940935226153846	-0.9909572495384616	0.07499850107692307	0.011701896141538461	-0.0012134481343076921	-0.9859210710769232	-0.9855543393846155	-0.9906602461538462	-0.02517618068	-0.08375873081538461	0.09377819481538462	-0.992872598	-0.984202872923077	-0.9851083863076923	-0.09971542363076923	-0.03934401918461538	-0.05931359866153846	-0.9961044413846154	-0.9905476387692307	-0.9925481018461539	-0.9864562415384615	-0.9864645426153845	-0.9864562415384615	-0.9864645426153845	-0.98832154	-0.9895262775384617	-0.9807408467692308	-0.9805608778461539	-0.9930951226153846	-0.9921530540000001	-0.9851799721538461	-0.9849098846153846	-0.9886069063076923	-0.9843218583076923	-0.9867464507692307	-0.9872248043076922	-0.09752780560989231	0.2644600738769231	0.3242755389230769	-0.9864047093846153	-0.9858653252307693	-0.9891168658461538	-0.9866412458461539	-0.9862107012307694	-0.9907447529230768	0.15976109766461538	0.055169281475846155	0.16685620944153845	-0.9924369276923077	-0.9856111713846154	-0.9849992915384614	-0.9930193716923078	-0.983457774923077	-0.9864830481538462	0.055156416293846156	-0.055605411676923074	0.19308385598923075	-0.986788412	-0.9876484844615384	0.33947264913846154	-0.9885484183076924	-0.9897106567692306	0.3936359240923077	-0.9843290921538461	-0.9814688416923077	0.1593754265723077	-0.9919010075384616	-0.9927379616923077	0.32013223532307694
